12 12 12 10 11 10 13 11 12 13 10 10 13 12 
0 2 4 4 5 1 2 1 7 4 5 4 3 4 
27 29 34 28 21 22 24 27 24 22 29 23 27 21 
3 2 4 7 2 6 3 4 2 4 4 4 4 4 
29 21 22 30 23 27 22 24 20 30 22 25 21 21 
2 4 3 4 7 4 3 2 3 4 2 4 3 4 
26 28 23 22 21 25 20 23 28 33 20 26 23 25 
21 24 18 19 16 22 18 26 16 18 18 22 15 17 
29 23 22 22 30 23 22 21 25 21 25 24 24 24 
21 17 20 25 18 15 20 18 16 17 20 15 17 21 
7 5 8 7 7 13 8 8 6 5 7 5 6 8 
9 9 7 8 6 9 6 5 7 5 9 7 8 7 
10 13 14 12 12 13 8 13 13 12 10 5 9 14 
7 5 9 9 8 8 6 6 8 5 8 6 6 7 
7 8 5 5 9 9 5 5 7 6 8 9 8 9 
13 12 5 11 13 11 14 9 13 14 10 13 14 14 
23 19 16 22 21 15 20 16 17 22 15 15 16 17 
17 10 15 13 18 19 19 14 16 17 13 19 16 11 
25 29 21 29 29 29 23 23 26 23 25 22 28 22 
27 27 30 26 25 24 20 21 22 30 26 23 24 24 
25 22 22 24 22 22 24 30 21 26 21 23 23 22 
23 17 19 20 22 15 20 19 15 24 20 22 16 22 
26 26 22 20 28 28 25 20 24 24 22 28 30 24 
12 7 10 5 13 13 12 6 13 8 12 13 10 11 
10 11 6 12 14 13 9 14 7 5 5 12 11 10 
24 16 16 21 20 15 23 17 15 15 18 23 19 19 
20 27 20 15 20 15 24 18 19 16 21 16 22 19 
22 20 16 22 21 17 17 17 15 17 24 17 23 17 
22 15 19 15 19 21 15 24 22 22 19 23 18 22 
22 22 18 20 15 21 21 17 23 17 15 22 22 23 
20 22 22 24 22 21 21 23 28 24 22 26 24 23 
22 20 24 20 21 21 22 24 20 23 25 21 23 24 
22 21 22 23 24 20 24 20 25 25 23 20 21 21 
23 20 27 27 22 20 22 22 22 23 20 22 22 25 
4 3 4 4 3 4 3 4 4 4 1 4 4 4 
3 3 7 3 3 3 4 4 2 1 2 3 3 3 
25 22 26 20 22 27 21 24 21 20 24 27 25 29 
28 21 21 22 22 21 27 22 20 21 21 26 28 27 
10 6 6 12 13 14 12 10 7 7 10 12 9 7 
21 21 21 24 24 21 20 24 22 24 20 22 23 22 
23 21 22 23 24 26 24 21 21 23 21 21 20 21 
21 24 23 22 26 22 24 24 21 29 24 20 23 22 
25 21 21 23 30 30 20 24 30 30 24 26 28 22 
25 22 28 23 27 30 23 30 24 24 27 29 22 28 
20 23 22 23 22 21 22 20 20 22 28 20 20 29 
4 4 4 4 2 4 4 4 4 0 6 3 6 6 
7 8 11 9 8 9 7 7 6 6 5 8 7 8 
28 20 20 32 20 20 21 25 20 20 21 27 21 26 
26 21 30 26 26 20 23 23 30 23 25 26 29 27 
23 21 20 20 21 21 20 23 22 22 27 23 24 24 
22 20 20 22 22 24 21 23 21 20 23 21 24 22 
42 43 45 44 41 43 40 44 42 48 47 48 
26 29 24 22 26 22 20 20 25 20 22 30 21 20 
26 24 29 23 21 20 22 28 21 21 23 27 20 27 
28 23 26 26 25 25 26 20 29 30 26 26 22 29 
7 9 8 7 13 8 10 5 9 5 9 8 7 6 
25 25 22 29 25 24 23 24 22 20 22 22 21 23 
24 23 22 23 22 24 24 21 23 28 22 20 25 21 
26 26 24 22 26 24 25 23 29 25 28 23 30 28 
29 24 22 20 28 22 20 23 23 21 20 20 26 21 
8 6 9 5 9 5 5 5 6 7 7 9 6 7 
10 6 12 13 10 13 10 12 14 14 12 10 11 11 
14 14 12 9 11 14 11 11 8 11 13 13 11 11 
27 21 21 27 20 23 23 22 21 23 22 22 27 28 
28 22 25 30 28 29 20 26 25 21 22 20 30 22 
28 26 23 20 28 20 29 28 26 21 24 27 27 26 
10 10 12 13 10 10 14 5 10 13 11 13 10 11 
29 22 22 28 27 21 25 25 21 20 28 25 20 21 
20 24 27 25 26 25 25 26 28 27 27 29 28 26 
14 13 12 12 13 14 12 10 13 13 7 14 12 11 
28 26 29 25 25 28 29 25 27 27 25 26 25 28 
26 25 25 26 26 27 26 26 27 28 26 28 28 25 
10 12 14 9 12 10 11 14 12 11 10 13 6 8 
9 5 5 8 9 7 6 12 12 11 10 10 12 13 
28 27 28 28 25 27 27 28 25 25 27 27 26 27 
29 25 26 25 25 29 25 27 25 25 28 29 26 27 
27 28 28 26 25 25 28 28 28 29 27 28 28 28 
26 25 25 29 25 26 26 25 28 25 26 26 27 26 
26 26 25 25 25 26 28 26 25 27 26 28 25 29 
26 27 26 28 29 26 29 25 29 27 28 27 28 28 
25 29 27 26 26 28 27 28 26 26 28 25 29 27 
14 10 13 14 10 12 12 11 12 11 13 13 14 14 
28 26 26 27 26 25 27 25 29 27 27 26 29 27 
29 27 28 25 26 25 26 28 26 25 28 26 29 27 
29 25 28 25 28 26 29 25 28 26 26 25 26 26 
50 53 50 58 52 54 56 
25 26 25 29 27 25 28 27 28 25 26 26 25 25 
29 25 28 25 26 27 26 26 26 27 25 27 29 26 
11 13 13 13 13 11 14 
